time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2021-08-18,64.2142,80.5846,59.8922,72.7547,1992427.37,131975.0
00:00:00+00:00,2021-08-19,72.7555,75.3919,68.4837,72.8557,1277627.47,80457.0
00:00:00+00:00,2021-08-20,72.8328,79.9938,70.95,78.6804,806750.37,57461.0
00:00:00+00:00,2021-08-21,78.6804,81.9713,72.6825,73.8843,623589.79,48589.0
00:00:00+00:00,2021-08-22,73.954,77.5696,71.3493,72.7774,453502.68,30616.0
00:00:00+00:00,2021-08-23,72.7774,76.7642,71.59,75.6462,569593.65,37408.0
00:00:00+00:00,2021-08-24,75.68,79.3904,68.6776,70.6148,1334913.38,82329.0
00:00:00+00:00,2021-08-25,70.5176,72.7806,66.21,71.9862,782921.46,52579.0
00:00:00+00:00,2021-08-26,71.9862,78.3887,66.2995,74.8658,3530022.97,158996.0
00:00:00+00:00,2021-08-27,74.8657,88.9007,72.6088,88.1027,1602571.15,100247.0
00:00:00+00:00,2021-08-28,88.0348,97.89,85.6399,96.1927,566168.32,58717.0
00:00:00+00:00,2021-08-29,96.1976,97.837,90.4962,94.2359,380257.01,43818.0
00:00:00+00:00,2021-08-30,94.237,116.3362,93.6666,110.1779,1217718.92,123597.0
00:00:00+00:00,2021-08-31,110.2397,130.0,102.8378,108.34,1634757.73,167463.0
00:00:00+00:00,2021-09-01,108.2689,119.7367,105.9746,110.6007,805611.86,89531.0
00:00:00+00:00,2021-09-02,110.7137,132.0,109.3138,128.2636,871018.74,104360.0
00:00:00+00:00,2021-09-03,128.2754,148.977,128.213,146.3637,942133.7,137629.0
00:00:00+00:00,2021-09-04,146.3638,150.6559,135.7832,139.0265,551821.95,83120.0
00:00:00+00:00,2021-09-05,139.0662,145.1306,134.4155,142.1499,368283.16,59316.0
00:00:00+00:00,2021-09-06,142.0476,166.2111,137.4334,164.3059,666092.97,100513.0
00:00:00+00:00,2021-09-07,164.3096,195.34,131.0,173.4685,2160343.48,316364.0
00:00:00+00:00,2021-09-08,173.3839,198.0871,146.6466,191.0,1387562.54,199225.0
00:00:00+00:00,2021-09-09,191.0,216.0,180.7,187.7942,1331184.82,203281.0
00:00:00+00:00,2021-09-10,187.9738,197.4737,168.0,179.4484,764602.91,130303.0
00:00:00+00:00,2021-09-11,179.6506,193.567,175.2083,179.1666,641346.15,108124.0
00:00:00+00:00,2021-09-12,179.1311,181.613,170.2,174.225,325920.03,56186.0
00:00:00+00:00,2021-09-13,174.1956,175.055,150.4,169.7834,760728.88,121349.0
00:00:00+00:00,2021-09-14,169.6516,171.9941,142.65,158.8089,680963.56,112611.0
00:00:00+00:00,2021-09-15,158.825,166.5157,153.75,158.8602,470084.66,74056.0
00:00:00+00:00,2021-09-16,158.7039,163.1816,147.3614,152.1082,293171.98,50367.0
00:00:00+00:00,2021-09-17,152.0712,153.4499,133.9,147.5367,487018.41,72202.0
00:00:00+00:00,2021-09-18,147.6572,171.5824,144.0452,169.3238,604282.45,79710.0
00:00:00+00:00,2021-09-19,169.4086,170.92,150.6726,152.9536,389233.93,56116.0
00:00:00+00:00,2021-09-20,152.9183,153.446,130.2766,132.8327,806698.04,117368.0
00:00:00+00:00,2021-09-21,132.6621,144.6057,115.88,124.0486,937084.83,127226.0
00:00:00+00:00,2021-09-22,124.2346,151.6239,122.1146,148.1608,739452.1,109394.0
00:00:00+00:00,2021-09-23,148.1608,152.497,143.0243,149.9533,523039.86,84030.0
00:00:00+00:00,2021-09-24,149.9171,151.5574,128.2395,139.249,450230.98,75494.0
00:00:00+00:00,2021-09-25,139.249,144.0784,133.5403,136.1839,297202.28,52505.0
00:00:00+00:00,2021-09-26,136.1798,140.8434,124.8824,135.797,329063.32,55613.0
00:00:00+00:00,2021-09-27,135.7248,148.9796,133.769,136.4197,350743.38,61351.0
00:00:00+00:00,2021-09-28,136.4083,139.4573,128.15,132.2787,357225.76,58351.0
00:00:00+00:00,2021-09-29,132.2083,140.162,131.1342,135.3317,253334.75,43021.0
00:00:00+00:00,2021-09-30,135.3174,143.0,134.024,141.3639,238144.85,41950.0
00:00:00+00:00,2021-10-01,141.4003,165.0999,138.243,161.6009,431306.38,75411.0
00:00:00+00:00,2021-10-02,161.76,175.0,156.2184,169.1316,407913.71,65478.0
00:00:00+00:00,2021-10-03,168.9996,177.8308,165.5188,173.0344,388457.59,62203.0
00:00:00+00:00,2021-10-04,172.9957,173.1397,162.2408,167.1888,288401.2,57764.0
00:00:00+00:00,2021-10-05,167.1489,170.2134,160.0576,164.6726,259687.98,42043.0
00:00:00+00:00,2021-10-06,164.6816,165.4817,150.2884,153.9029,378986.88,72271.0
00:00:00+00:00,2021-10-07,153.9158,161.4579,149.9743,154.3183,393965.55,74606.0
00:00:00+00:00,2021-10-08,154.3418,168.9498,152.4726,158.8289,334677.15,66728.0
00:00:00+00:00,2021-10-09,158.7962,161.5882,154.2549,156.8059,134788.13,30013.0
00:00:00+00:00,2021-10-10,156.811,158.4686,146.0,147.7059,157314.58,30524.0
00:00:00+00:00,2021-10-11,147.6898,154.1134,140.2511,144.8792,198934.31,38806.0
00:00:00+00:00,2021-10-12,144.9064,153.4106,137.6532,152.4486,273785.64,56769.0
00:00:00+00:00,2021-10-13,152.4046,155.5,144.3018,148.0192,233364.47,44310.0
00:00:00+00:00,2021-10-14,148.1185,155.6707,147.2663,150.0856,217169.37,36173.0
00:00:00+00:00,2021-10-15,149.9154,165.3464,146.775,163.0794,435558.72,75158.0
00:00:00+00:00,2021-10-16,163.2276,164.8114,156.5126,157.5133,138478.0,24538.0
00:00:00+00:00,2021-10-17,157.5135,167.4826,153.3784,160.1352,190439.6,38421.0
00:00:00+00:00,2021-10-18,160.1431,162.8976,154.9291,157.2397,153079.35,30657.0
00:00:00+00:00,2021-10-19,157.1573,159.3918,153.042,155.8547,147563.09,26968.0
00:00:00+00:00,2021-10-20,155.8482,176.9061,155.145,176.853,342400.29,60071.0
00:00:00+00:00,2021-10-21,176.8448,194.0758,142.1435,190.35,715407.32,133694.0
00:00:00+00:00,2021-10-22,190.4978,215.0,187.9469,196.1227,743294.08,130485.0
00:00:00+00:00,2021-10-23,196.1899,205.7311,192.0,197.8155,280761.62,50206.0
00:00:00+00:00,2021-10-24,197.7957,204.9368,185.2885,202.2543,292940.44,59809.0
00:00:00+00:00,2021-10-25,202.3503,219.0,198.1194,209.7476,356635.44,72728.0
00:00:00+00:00,2021-10-26,209.6398,215.0,196.1,199.8499,284029.3,51846.0
00:00:00+00:00,2021-10-27,199.819,205.5372,179.5517,184.4829,385802.77,80348.0
00:00:00+00:00,2021-10-28,184.5502,201.4361,181.7864,195.4452,288759.59,57277.0
