time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2021-01-01,742.15,745.0,716.65,730.63,4354.69346,4852.0
00:00:00+00:00,2021-01-02,731.33,788.88,717.27,775.5,14995.70735,13965.0
00:00:00+00:00,2021-01-03,775.57,1012.5,770.0,979.09,36197.45052,34018.0
00:00:00+00:00,2021-01-04,980.52,1169.05,880.0,1043.18,45732.40441,46013.0
00:00:00+00:00,2021-01-05,1041.88,1135.44,976.05,1103.47,34004.23957,35771.0
00:00:00+00:00,2021-01-06,1103.0,1216.0,1058.82,1209.68,26212.0777,29751.0
00:00:00+00:00,2021-01-07,1213.41,1290.0,1140.0,1224.96,24819.92275,26236.0
00:00:00+00:00,2021-01-08,1227.5,1274.81,1059.9,1217.82,29399.23916,31007.0
00:00:00+00:00,2021-01-09,1216.84,1317.83,1173.33,1281.11,17471.42235,20103.0
00:00:00+00:00,2021-01-10,1281.31,1349.99,1155.0,1254.44,24075.44088,33603.0
00:00:00+00:00,2021-01-11,1254.44,1260.15,912.0,1089.38,51588.82076,54486.0
00:00:00+00:00,2021-01-12,1088.99,1149.97,1004.88,1049.2,27633.7997,29840.0
00:00:00+00:00,2021-01-13,1049.8,1137.22,987.3,1131.34,23568.94402,23745.0
00:00:00+00:00,2021-01-14,1130.94,1247.0,1087.07,1231.59,25798.45724,25070.0
00:00:00+00:00,2021-01-15,1231.5,1255.32,1070.1,1169.68,29892.0336,31365.0
00:00:00+00:00,2021-01-16,1168.97,1293.11,1152.5,1227.57,19206.53027,22841.0
00:00:00+00:00,2021-01-17,1228.65,1268.87,1166.29,1233.06,16744.2633,20351.0
00:00:00+00:00,2021-01-18,1233.14,1261.08,1183.33,1258.0,14597.38421,16166.0
00:00:00+00:00,2021-01-19,1258.0,1439.95,1253.0,1368.69,31403.98191,38462.0
00:00:00+00:00,2021-01-20,1368.61,1408.14,1233.86,1376.93,26828.73905,34156.0
00:00:00+00:00,2021-01-21,1376.99,1389.83,1086.73,1109.56,33508.17523,38684.0
00:00:00+00:00,2021-01-22,1109.56,1275.06,1040.41,1234.81,28334.78147,30688.0
00:00:00+00:00,2021-01-23,1234.42,1272.99,1197.64,1234.24,12392.38504,18540.0
00:00:00+00:00,2021-01-24,1234.19,1400.0,1221.33,1393.93,21002.38662,24576.0
00:00:00+00:00,2021-01-25,1394.64,1475.32,1285.15,1317.38,32192.00932,35533.0
00:00:00+00:00,2021-01-26,1318.0,1379.0,1245.33,1368.02,21701.40949,25711.0
00:00:00+00:00,2021-01-27,1367.16,1375.0,1207.0,1240.91,26919.39668,30787.0
00:00:00+00:00,2021-01-28,1241.04,1362.92,1217.95,1332.69,21175.35279,26531.0
00:00:00+00:00,2021-01-29,1332.52,1440.0,1287.1,1379.24,39288.68351,48431.0
00:00:00+00:00,2021-01-30,1380.74,1407.26,1327.0,1378.9,16232.19555,20845.0
00:00:00+00:00,2021-01-31,1378.9,1381.0,1283.0,1314.65,15238.51685,18906.0
00:00:00+00:00,2021-02-01,1313.23,1377.98,1270.78,1374.99,12875.82973,17893.0
00:00:00+00:00,2021-02-02,1374.57,1549.0,1362.07,1513.18,28934.94524,38588.0
00:00:00+00:00,2021-02-03,1514.15,1671.99,1507.64,1668.0,24204.26644,33813.0
00:00:00+00:00,2021-02-04,1667.45,1698.0,1556.45,1597.37,32488.08614,45071.0
00:00:00+00:00,2021-02-05,1597.37,1764.0,1592.24,1720.75,20242.23648,31337.0
00:00:00+00:00,2021-02-06,1719.9,1744.77,1643.0,1679.69,19665.24223,32292.0
00:00:00+00:00,2021-02-07,1680.0,1694.72,1491.14,1614.67,22537.30317,33358.0
00:00:00+00:00,2021-02-08,1614.03,1783.0,1566.99,1751.69,22191.15623,33896.0
00:00:00+00:00,2021-02-09,1752.43,1823.68,1709.98,1773.03,20036.75351,31784.0
00:00:00+00:00,2021-02-10,1772.97,1843.14,1680.0,1741.9,23551.02837,37839.0
00:00:00+00:00,2021-02-11,1741.92,1819.04,1706.0,1787.95,15068.39841,26312.0
00:00:00+00:00,2021-02-12,1787.95,1868.14,1740.7,1846.04,16150.09521,29057.0
00:00:00+00:00,2021-02-13,1843.65,1875.51,1766.61,1817.0,11944.82453,22120.0
00:00:00+00:00,2021-02-14,1817.03,1851.46,1786.42,1802.63,9560.66889,17636.0
00:00:00+00:00,2021-02-15,1803.1,1837.24,1651.0,1779.59,17957.45867,27001.0
00:00:00+00:00,2021-02-16,1781.28,1826.4,1725.0,1783.48,12463.61266,19806.0
00:00:00+00:00,2021-02-17,1780.96,1856.77,1734.05,1851.0,15556.05214,23048.0
00:00:00+00:00,2021-02-18,1851.0,1950.78,1846.07,1939.81,15872.12685,21132.0
00:00:00+00:00,2021-02-19,1937.47,1974.32,1889.8,1958.25,17307.73975,24002.0
00:00:00+00:00,2021-02-20,1957.73,2046.67,1805.01,1917.04,24091.29763,33488.0
00:00:00+00:00,2021-02-21,1915.0,1976.1,1886.21,1935.33,10369.11447,17524.0
00:00:00+00:00,2021-02-22,1935.32,1938.48,1510.0,1779.77,28860.6439,43415.0
00:00:00+00:00,2021-02-23,1776.97,1782.89,1351.53,1577.81,40836.79808,53753.0
00:00:00+00:00,2021-02-24,1578.23,1715.04,1501.89,1624.98,20212.04096,26621.0
00:00:00+00:00,2021-02-25,1624.12,1672.0,1459.0,1480.0,15941.62203,21037.0
00:00:00+00:00,2021-02-26,1482.89,1563.67,1401.0,1445.17,17534.41644,24710.0
00:00:00+00:00,2021-02-27,1445.26,1527.94,1427.4,1460.18,17930.95084,20711.0
00:00:00+00:00,2021-02-28,1459.35,1469.81,1290.0,1422.86,30102.02117,30730.0
00:00:00+00:00,2021-03-01,1421.35,1573.3,1413.16,1572.17,20550.08372,22702.0
00:00:00+00:00,2021-03-02,1571.0,1606.0,1455.0,1488.46,15875.56427,19948.0
00:00:00+00:00,2021-03-03,1487.0,1657.35,1477.4,1567.77,15560.87317,20442.0
00:00:00+00:00,2021-03-04,1567.78,1625.26,1504.11,1537.94,12461.8375,18429.0
00:00:00+00:00,2021-03-05,1538.64,1550.58,1443.48,1528.63,12628.95259,19630.0
00:00:00+00:00,2021-03-06,1529.58,1671.88,1512.72,1651.51,18925.35555,22274.0
00:00:00+00:00,2021-03-07,1651.51,1734.99,1631.1,1727.52,15195.18978,18458.0
00:00:00+00:00,2021-03-08,1729.0,1843.92,1665.27,1835.0,16621.24771,24291.0
00:00:00+00:00,2021-03-09,1835.0,1872.9,1798.27,1872.65,16183.44852,26103.0
00:00:00+00:00,2021-03-10,1871.61,1879.96,1758.12,1795.0,17148.08018,25573.0
00:00:00+00:00,2021-03-11,1794.18,1847.66,1725.1,1825.82,14120.83743,20045.0
00:00:00+00:00,2021-03-12,1826.54,1842.46,1720.22,1767.21,12444.28724,18467.0
00:00:00+00:00,2021-03-13,1767.13,1943.83,1728.0,1922.04,14977.35434,22548.0
00:00:00+00:00,2021-03-14,1921.53,1931.93,1837.21,1847.31,8552.09655,15026.0
00:00:00+00:00,2021-03-15,1849.07,1890.35,1734.4,1794.93,13397.99978,24918.0
00:00:00+00:00,2021-03-16,1795.92,1818.99,1703.03,1807.14,13267.85427,20296.0
00:00:00+00:00,2021-03-17,1807.15,1843.68,1741.37,1824.37,10127.67413,20663.0
00:00:00+00:00,2021-03-18,1824.37,1853.95,1759.14,1775.88,10169.95084,18993.0
00:00:00+00:00,2021-03-19,1775.28,1840.0,1733.36,1811.02,8083.97408,14821.0
00:00:00+00:00,2021-03-20,1808.59,1868.86,1800.44,1806.9,7412.71845,15634.0
00:00:00+00:00,2021-03-21,1806.53,1817.37,1748.14,1783.89,7947.85708,16132.0
00:00:00+00:00,2021-03-22,1783.12,1809.35,1652.39,1682.34,11460.76992,20904.0
00:00:00+00:00,2021-03-23,1681.4,1721.1,1652.0,1668.37,9563.99362,16597.0
00:00:00+00:00,2021-03-24,1667.73,1740.83,1544.45,1582.58,13588.59267,22998.0
