Open time,Open,High,Low,Close,Volume
2025-01-21 00:00:00.000000 UTC,336.6100000000,378.2925000000,327.4350000000,371.0585000000,43.4164961280
2025-01-22 00:00:00.000000 UTC,370.6155000000,372.2520000000,345.3500000000,346.1150000000,9.9785787710
2025-01-23 00:00:00.000000 UTC,346.1915000000,375.3961160310,324.6000000000,337.6090000000,71.6326064140
2025-01-24 00:00:00.000000 UTC,337.5320000000,357.5640000000,328.0350000000,334.9980000000,14.0200870400
2025-01-25 00:00:00.000000 UTC,334.7250000000,338.2770000000,326.0750000000,326.3510000000,8.8917623940
2025-01-26 00:00:00.000000 UTC,326.6755000000,336.1975000000,315.8950000000,316.3500000000,16.2640662480
2025-01-27 00:00:00.000000 UTC,316.3045000000,355.5946271970,288.2700000000,304.9475000000,34.3240417290
2025-01-28 00:00:00.000000 UTC,304.9285000000,310.3174553565,280.9345000000,284.2900000000,16.5767623770
2025-01-29 00:00:00.000000 UTC,283.9650000000,317.8112518825,282.4350000000,290.8625000000,33.4199621070
2025-01-30 00:00:00.000000 UTC,291.1650000000,322.0210000000,287.1470000000,315.3675000000,56.1464324970
2025-01-31 00:00:00.000000 UTC,315.5140000000,348.8925000000,298.9888337465,332.2675000000,86.0827001780
2025-02-01 00:00:00.000000 UTC,332.3075000000,333.2580000000,294.9000000000,295.9245000000,27.6984617410
2025-02-02 00:00:00.000000 UTC,295.9000000000,304.5500000000,245.6750000000,258.3500000000,99.9450651200
2025-02-03 00:00:00.000000 UTC,258.3055000000,290.8501103185,193.8625000000,276.9445000000,43.6965691530
2025-02-04 00:00:00.000000 UTC,276.9410000000,292.8352219810,249.5615000000,272.5605000000,79.0994558320
2025-02-05 00:00:00.000000 UTC,272.6200000000,287.8724428245,256.1500000000,259.6650000000,7.6239489020
2025-02-06 00:00:00.000000 UTC,259.6950000000,287.8724428245,239.3500000000,241.5610000000,16.3290241230
2025-02-07 00:00:00.000000 UTC,241.5350000000,287.8724428245,230.8000000000,238.3000000000,27.4484768980
2025-02-08 00:00:00.000000 UTC,238.0500000000,241.9910000000,231.0720000000,238.6975000000,0.8444302050
2025-02-09 00:00:00.000000 UTC,238.7295000000,252.6500000000,229.8655000000,241.1800000000,25.0589742220
2025-02-10 00:00:00.000000 UTC,241.1410000000,278.7657430730,234.5350000000,252.6125000000,2.0185093810
2025-02-11 00:00:00.000000 UTC,252.5750000000,262.5500000000,242.0525000000,243.8860000000,14.3231171930
2025-02-12 00:00:00.000000 UTC,243.5600000000,287.8724428245,231.8310000000,252.7945000000,2.3716436700
2025-02-13 00:00:00.000000 UTC,252.9950000000,287.8724428245,246.5255000000,256.5780000000,5.5433364170
2025-02-14 00:00:00.000000 UTC,256.3170000000,270.1580000000,253.1175000000,262.5500000000,4.8951122060
2025-02-15 00:00:00.000000 UTC,262.8300000000,263.6500000000,249.8100000000,253.2970000000,3.5609186310
2025-02-16 00:00:00.000000 UTC,253.2405000000,258.9945000000,250.0350000000,253.8950000000,14.6143368070
2025-02-17 00:00:00.000000 UTC,253.9520000000,293.3314998965,249.7240000000,264.3525000000,54.0254208230
2025-02-18 00:00:00.000000 UTC,264.3815000000,266.1300000000,241.6595000000,249.4890000000,63.1483529540
2025-02-19 00:00:00.000000 UTC,249.5705000000,262.8702078085,246.7150000000,253.1350000000,3.0243466680
2025-02-20 00:00:00.000000 UTC,253.0335000000,263.4595000000,251.1420000000,261.4260000000,26.4411590660
2025-02-21 00:00:00.000000 UTC,261.5045000000,269.1585000000,238.5664485447,242.7940000000,69.2420502860
2025-02-22 00:00:00.000000 UTC,242.7000000000,251.6350000000,239.0850000000,247.1110000000,209.3656988580
2025-02-23 00:00:00.000000 UTC,247.5500000000,254.1445000000,243.6420000000,247.7900000000,4.3755675420
2025-02-24 00:00:00.000000 UTC,247.7900000000,249.3720000000,205.4100000000,210.6850000000,29.5104444660
2025-02-25 00:00:00.000000 UTC,210.5000000000,229.0695224015,189.6085000000,204.8740000000,25.1497927040
2025-02-26 00:00:00.000000 UTC,204.8625000000,229.1124319085,191.8400000000,202.3635000000,72.9805100870
2025-02-27 00:00:00.000000 UTC,202.3600000000,229.1124319085,196.3500000000,203.7985000000,70.9237233050
2025-02-28 00:00:00.000000 UTC,203.7945000000,229.1124319085,177.9505000000,192.0340000000,151.5120428830
2025-03-01 00:00:00.000000 UTC,192.2440000000,196.9000000000,183.4650000000,194.9950000000,1.8095378100
2025-03-02 00:00:00.000000 UTC,194.8385000000,226.9005000000,190.0575000000,223.3580000000,39.2436827360
2025-03-03 00:00:00.000000 UTC,223.5750000000,229.1124319085,177.6660000000,180.6800000000,46.3339343270
2025-03-04 00:00:00.000000 UTC,180.6540000000,219.2602151600,167.5493423645,206.6100000000,76.1458776670
2025-03-05 00:00:00.000000 UTC,206.5560000000,226.1725000000,204.3450000000,220.7890000000,14.6902598610
2025-03-06 00:00:00.000000 UTC,220.8220000000,239.6465000000,208.4827500000,208.4827500000,19.5027277660
2025-03-07 00:00:00.000000 UTC,208.5777500000,217.1897950000,195.2600000000,196.5500000000,4.0474768290
2025-03-08 00:00:00.000000 UTC,196.5200000000,199.1255000000,185.2350000000,195.6515000000,9.9190161430
2025-03-09 00:00:00.000000 UTC,195.6300000000,198.2050000000,176.2800000000,178.3790000000,1.6570228170
2025-03-10 00:00:00.000000 UTC,178.5950000000,204.3819132265,175.2820000000,180.2000000000,4.2850597480
2025-03-11 00:00:00.000000 UTC,180.3440000000,200.9828984480,166.9140000000,181.9000000000,12.5451534960
2025-03-12 00:00:00.000000 UTC,181.8950000000,200.9828984480,163.7765000000,174.7500000000,13.9676292840
2025-03-13 00:00:00.000000 UTC,174.7200000000,193.5444748025,160.1330000000,162.8390000000,1.9191543910
2025-03-14 00:00:00.000000 UTC,162.7005000000,199.4558048520,162.0000000000,173.1330000000,35.0278034570
2025-03-15 00:00:00.000000 UTC,173.2855000000,177.2539500000,171.8300000000,172.9515000000,0.1496657210
2025-03-16 00:00:00.000000 UTC,173.1000000000,174.0610000000,163.3615000000,164.6325000000,5.5340886690
2025-03-17 00:00:00.000000 UTC,164.6320000000,177.1270000000,164.5500000000,174.8535000000,3.8132376550
2025-03-18 00:00:00.000000 UTC,174.8705000000,175.3245000000,164.7930000000,169.8865000000,0.6129096110
2025-03-19 00:00:00.000000 UTC,170.0450000000,199.4482269111,169.5990000000,182.3100000000,0.3426531680
2025-03-20 00:00:00.000000 UTC,182.5300000000,183.0220000000,171.4150000000,178.6795000000,10.2420429780
2025-03-21 00:00:00.000000 UTC,178.5435000000,182.7205583755,173.5458535000,178.2375000000,0.0976038730
2025-03-22 00:00:00.000000 UTC,178.2140000000,183.4385000000,178.1850000000,179.7870000000,120.1370450410
2025-03-23 00:00:00.000000 UTC,179.5900000000,186.3606800000,179.4135000000,185.1000000000,0.3231139920
2025-03-24 00:00:00.000000 UTC,185.0955000000,196.6415723138,181.2500000000,190.8960000000,54.2959630610
2025-03-25 00:00:00.000000 UTC,190.6850000000,192.4705000000,183.8057561575,186.5900000000,1.0188493280
2025-03-26 00:00:00.000000 UTC,186.6400000000,190.2650000000,175.2000000000,177.4915000000,0.6463944170
2025-03-27 00:00:00.000000 UTC,177.5000000000,186.2585000000,177.1490000000,184.8000000000,0.1508366600
2025-03-28 00:00:00.000000 UTC,184.7435000000,186.9100000000,168.4175000000,175.9165000000,3.5701901130
2025-03-29 00:00:00.000000 UTC,175.8875000000,180.4310000000,165.7845000000,167.9275000000,0.6756905760
2025-03-30 00:00:00.000000 UTC,168.0935000000,169.4850000000,161.2870000000,163.4950000000,0.8700258690
2025-03-31 00:00:00.000000 UTC,163.6850000000,164.5935000000,151.8500000000,159.6090000000,11.4330644410
2025-04-01 00:00:00.000000 UTC,159.4050000000,174.0092906400,159.1010000000,166.0385000000,2.8481192100
2025-04-02 00:00:00.000000 UTC,166.0655000000,174.4217670731,149.5150000000,150.1650000000,23.8845752090
2025-04-03 00:00:00.000000 UTC,150.1400000000,169.5757931030,146.3320000000,150.9750000000,6.8286466330
2025-04-04 00:00:00.000000 UTC,151.1000000000,168.6398325120,144.3700000000,151.8750000000,11.1192791400
2025-04-05 00:00:00.000000 UTC,152.0265000000,155.3500000000,149.4455000000,152.5750000000,5.5161720520
2025-04-06 00:00:00.000000 UTC,152.4500000000,161.1786690633,126.2000000000,128.7750000000,4.2485688050
2025-04-07 00:00:00.000000 UTC,128.9350000000,135.7805000000,114.0135000000,131.8800000000,5.8781142090
2025-04-08 00:00:00.000000 UTC,131.8800000000,158.4777405848,123.4250000000,125.2455000000,3.3576091630
2025-04-09 00:00:00.000000 UTC,125.2430000000,158.7383546795,119.7555000000,143.2015000000,11.2949881870
2025-04-10 00:00:00.000000 UTC,143.0650000000,143.2960000000,128.1650000000,131.9770000000,3.0070338740
2025-04-11 00:00:00.000000 UTC,131.8200000000,139.4490000000,131.2885000000,136.5120000000,141.6514500530
2025-04-12 00:00:00.000000 UTC,136.5100000000,150.1300000000,133.7850000000,147.9770000000,50.5595011460
2025-04-13 00:00:00.000000 UTC,148.0965000000,148.3550000000,136.6130000000,139.1570000000,72.0924691510
2025-04-14 00:00:00.000000 UTC,139.1400000000,147.1500000000,136.8250000000,137.5550000000,72.5547273200
2025-04-15 00:00:00.000000 UTC,137.6750000000,142.1550000000,133.5525000000,134.2715000000,86.9491382520
2025-04-16 00:00:00.000000 UTC,134.1000000000,137.3650000000,129.9030000000,133.9350000000,19.2513925650
2025-04-17 00:00:00.000000 UTC,133.9400000000,141.5450000000,133.8270000000,138.8000000000,4.6181091090
2025-04-18 00:00:00.000000 UTC,138.9660000000,141.1280000000,137.1525000000,138.5450000000,0.0000000000
2025-04-19 00:00:00.000000 UTC,138.4075000000,142.9305000000,137.9450000000,142.0250000000,4.1914637430
2025-04-20 00:00:00.000000 UTC,141.9850000000,143.5150000000,136.8800000000,140.8600000000,2.0000000000
2025-04-21 00:00:00.000000 UTC,141.0500000000,145.9950000000,139.0650000000,143.0385000000,25.1123424240
2025-04-22 00:00:00.000000 UTC,142.8550000000,169.1620000000,139.7625000000,158.0955000000,0.4495156720
2025-04-23 00:00:00.000000 UTC,158.3500000000,172.1713409131,157.8150000000,168.1630000000,54.4093722140
2025-04-24 00:00:00.000000 UTC,168.1775000000,170.7000000000,158.3840000000,167.8975000000,3.7951572220
2025-04-25 00:00:00.000000 UTC,167.9250000000,170.6755000000,163.0000000000,166.7050000000,4.4460689890
2025-04-26 00:00:00.000000 UTC,166.7100000000,173.2155000000,164.5490000000,172.8900000000,55.5074969520
2025-04-27 00:00:00.000000 UTC,172.9950000000,179.3950000000,165.5050000000,166.5660000000,6.4351991400
2025-04-28 00:00:00.000000 UTC,166.7250000000,174.9855000000,161.9015000000,166.0790000000,5.5145864680
2025-04-29 00:00:00.000000 UTC,166.2825000000,171.3140000000,163.4000000000,165.7610000000,5.1208741740
2025-04-30 00:00:00.000000 UTC,165.7650000000,167.0000000000,155.5150000000,164.2835000000,32.9621101400
2025-05-01 00:00:00.000000 UTC,164.2920000000,179.4115000000,160.9746152774,172.9230000000,16.8509787140
2025-05-02 00:00:00.000000 UTC,172.9450000000,179.2315000000,161.1078143380,174.7915000000,0.8355582070
2025-05-03 00:00:00.000000 UTC,174.5995000000,180.9472335025,169.6595000000,178.0050000000,25.9266542270
2025-05-04 00:00:00.000000 UTC,178.0000000000,178.8860000000,170.9000000000,171.2500000000,1.3644387240
2025-05-05 00:00:00.000000 UTC,171.0255000000,180.7872335025,169.6890000000,176.7785000000,1.1436051830
2025-05-06 00:00:00.000000 UTC,176.8820000000,178.9300000000,163.3025000000,177.7100000000,0.6045852250
2025-05-07 00:00:00.000000 UTC,177.6200000000,180.0150000000,167.4500000000,172.2150000000,4.8391059020
2025-05-08 00:00:00.000000 UTC,172.2150000000,208.3400000000,172.1250000000,206.3200000000,144.7295171470
2025-05-09 00:00:00.000000 UTC,206.3870000000,220.6500000000,202.5705000000,211.4500000000,103.3229815050
2025-05-10 00:00:00.000000 UTC,211.2050000000,230.3405000000,208.9180000000,228.5750000000,46.1360760800
2025-05-11 00:00:00.000000 UTC,228.5125000000,230.3545000000,213.7415191375,221.3125000000,2.6852545950
2025-05-12 00:00:00.000000 UTC,221.0300000000,229.6415000000,188.5250542279,221.6500000000,41.9763811670
2025-05-13 00:00:00.000000 UTC,221.9950000000,238.2995000000,189.6951000966,236.2475000000,11.4826438940
