Open time,Open,High,Low,Close,Volume
2022-10-19 00:00:00.000000 UTC,30.1263000000,30.2593000000,28.6027000000,28.8551000000,108665.6700000000
2022-10-20 00:00:00.000000 UTC,28.8300000000,29.4675000000,28.0000000000,28.0079000000,125050.1100000000
2022-10-21 00:00:00.000000 UTC,28.0133000000,28.2903000000,26.8496000000,28.1000000000,217421.5800000000
2022-10-22 00:00:00.000000 UTC,28.1243000000,28.2244000000,27.4812000000,28.0177000000,53360.4300000000
2022-10-23 00:00:00.000000 UTC,28.0092000000,29.4210000000,27.7416000000,29.2757000000,135447.3500000000
2022-10-24 00:00:00.000000 UTC,29.2900000000,29.4792000000,28.1714000000,28.3020000000,154909.6300000000
2022-10-25 00:00:00.000000 UTC,28.3058000000,32.3312000000,28.0652000000,30.9155000000,333543.7600000000
2022-10-26 00:00:00.000000 UTC,30.8649000000,32.1523000000,30.6436000000,31.2230000000,143883.7600000000
2022-10-27 00:00:00.000000 UTC,31.2953000000,32.3463000000,30.4118000000,30.5892000000,211592.5600000000
2022-10-28 00:00:00.000000 UTC,30.5815000000,32.5457000000,30.1197000000,32.0620000000,143729.6700000000
2022-10-29 00:00:00.000000 UTC,32.0642000000,33.8458000000,31.8579000000,32.8849000000,161567.4600000000
2022-10-30 00:00:00.000000 UTC,32.8849000000,33.5367000000,31.9266000000,32.9176000000,132046.6700000000
2022-10-31 00:00:00.000000 UTC,32.9373000000,34.3822000000,32.2024000000,32.5528000000,200924.0600000000
2022-11-01 00:00:00.000000 UTC,32.5690000000,33.3890000000,32.1655000000,32.1955000000,138068.9000000000
2022-11-02 00:00:00.000000 UTC,32.2098000000,32.9330000000,30.2463000000,30.7886000000,282289.1000000000
2022-11-03 00:00:00.000000 UTC,30.7814000000,32.2387000000,30.6175000000,30.8550000000,172527.0700000000
2022-11-04 00:00:00.000000 UTC,30.8590000000,34.1917000000,30.6438000000,33.7343000000,286703.4800000000
2022-11-05 00:00:00.000000 UTC,33.7707000000,38.7649000000,33.6776000000,36.8663000000,547377.7100000000
2022-11-06 00:00:00.000000 UTC,36.8853000000,37.0445000000,32.3451000000,32.6092000000,288793.9300000000
2022-11-07 00:00:00.000000 UTC,32.5928000000,33.1243000000,28.1845000000,29.6439000000,616392.9300000001
2022-11-08 00:00:00.000000 UTC,29.6385000000,31.7254000000,23.0000000000,24.3809000000,1387229.5300000000
2022-11-09 00:00:00.000000 UTC,24.3596000000,24.3596000000,12.4000000000,14.0799000000,2079013.7500000000
2022-11-10 00:00:00.000000 UTC,14.0799000000,18.9937000000,13.0000000000,17.6437000000,1620579.4500000000
2022-11-11 00:00:00.000000 UTC,17.5872000000,18.2495000000,15.0000000000,16.4273000000,715356.9000000000
2022-11-12 00:00:00.000000 UTC,16.4300000000,16.5000000000,14.4500000000,14.5260000000,327981.8500000000
2022-11-13 00:00:00.000000 UTC,14.5492000000,14.7326000000,13.0048000000,13.1801000000,296501.1300000000
2022-11-14 00:00:00.000000 UTC,13.1656000000,14.9566000000,12.0849000000,13.9788000000,684679.5000000000
